text_clean;polarity
kepala markas palang merah indonesia pmi pusat arifin m hadi menerima donasi kemanusiaan dari jamaah dkm musholla al ikhlas veteran sebesar  juta bagi masyarakat terdampak konflik di gaza;positive
represi terhadap uighur gerakan separatis tibet indiacina border conflict khasmir konflik perbatasan indiapakistan perang sipil di afganistan perang saudara yaman perang sipil suriah palestinaisrael konflik separatis kurdi konflik nagorno karabah  lanjut…abidhar;negative
masalah penjajahan israel tetap menjadi tantangan signifikan dalam konflik israelpalestina;negative
penulis asal palestina;positive
unhcr itu pbb ye organisasi dunia tidak guna yang tunduk sama mamarika  buat nyelesein konflik palestina isriwill saja tidak pecus tu pbb skrg unhcr nya  malah berpotensi bikin konflik di indo lewat rohingyaaechaxz;positive
gimana ya;positive
al jazeera itu media netral kalau ditolak ya yang diberitakan ditolak kalopun komentarnya kontra ya gapapa juga termasuk di konflik palestina pun al jazeera jadi yang paling vokal dan memberitakan apa adanya walopun jurnalisnya banyak yang terbunuherimel;positive
solusi ya kritik pbb dan myanmar;positive
amerika serikat pada selasa  mengatakan akan menolak visa bagi para pemukim ekstremis israel yang berada di balik gelombang kekerasan terhadap warga palestina di tepi barat selama memanasnya konflik di gaza dalam beberapa bulan terakhir    faktacom;negative
banyak juga yang tidak paham hal gamblang kalau yang terjadi di palestina lebih sebagai genosida dan politik apartheid parah bukan perang apalagi konflik yang berimbang;negative
dan buat kamu stop buat ngecompare antara isu konflik palestina dengan isu rohingnya;neutral
jakarta  menteri pertahanan prabowo subianto mengatakan pemerintah indonesia tengah memikirkan upaya untuk menambah bantuan kepada korban konflik di gaza;negative
ngaku saja bhw kamu sentimen benci kesumat kepada bangsa israel  tuh lihat konflik saudiyaman apakah ada umat muslim bersuara  free yemen   stand with yemen  saudi is oppressor   urus dulu tuh yaman daripada urus palestina  munafik;negative
kita butuh pemimpin yang memiliki pemahaman geopolitik yang luas dan lengkap apalagi ke depan semua akan menghadapi kompleksitas situasi global yang tidak pasti dari konflik israelpalestina hingga ukrainarusia;negative
open donasi himawari bergerak untuk palestina   konnichiwa;positive
konflik;neutral
abdullahs dan kalau dianggap menghina ksa mmg apa yang diperbuat ksa u palestina khusus nya dalam konflik terbaru ini apa tidak ada sama sekali;neutral
ofpetojo konflik palestinaisrael sudah lama sejak  saya sma tahun  saya ingat bbrp teman nasrani menyebut mengolok teman muslimah berhijab yang waktu itu  masih jarang dengan sebutan palestina jadi turun temurun sudah lama;negative
konflik israel vs palestina itu bukan konflik agama tapi konflik karena tentang kolonialisme orang palestina diperlakukan dengan se wenang oleh negara israelharnadihidayat;positive
emang di akherat ada pertanyaan soal konflik palestina israel juga ya subhanallohagazkhatergy;positive
seru sangat emang ngetroll para bigot yang sering cherrypick humanitarian problem  conflict bela palestina tp jijik sama rohingya;negative
padahal palestina dan rohingya sama² alami genosida;positive
kamu pikir konflik di palestina tuh kenapagracienoodle;positive
jenggot ya allah;positive
saya emang tidak pernah sama sekali komentar maupun declare dukungan soal konflik palestina donasi semampunya saja bukan karena saya tidak peduli;positive
israel mengumumkan pasukannya merangsek masuk kota khan younis;negative
iyalah;neutral
merc konflik palestina israel bukan konflik agama;negative
dtambah konflik gaza;neutral
detikers aktris asal israel;negative
sangat prihatin dengan situasi konflik di israelpalestina semoga langkahlangkah ini dapat membantu mencapai perdamaian yang langgeng dan melindungi nyawa warga sipil 🕊 ️ ✨akbarmaula;negative
nih siapa nih yang punya  pendapat nyuruh warga palestina angkat kaki dari wilayah konflik dan pindah ke tempat aman  coba mikiraisyahandrawina;negative
no salty ya tapi pengen nanya;positive
polri  lah memang benar kata  tadi;neutral
apa beda nya sama konflik palestina  malah ngomongin soal agama  tidak ada pengunjung nya di sini dan lagian bahas nya juga bukan di sinitemmycr;negative
benarkah allah menjadikan yahudi sebagai bangsa unggul  salah satu mitos di obrolan pinggir jalan terkait konflik israelpalestina ialah tentang keunggulan umat yahudi atas seluruh penduduk bumi sepanjang masa;negative
ajaran agama islam memang menanamkan sentimen kebencian kepada bangsa israel  inilah akar sumber penyebab konflik  tahun israelpalestina arab;negative
kayaknya bangsa apapun yang mengungsi ujungnya bakal terasa menyebalkan deh karena mereka stress harus ngungsi;negative
upayakan lagi perundingan damai israelpalestina dan mengupayakan solusi  negara untuk mengakhiri konflik israelpalestina network ri  un    marufamin 🇮🇱🇵🇸💜💖💕💞💝💟;negative
khaakhun  apakah kamu khawatir tentang genosida timor timur oleh militer indonesia itu adalah genosida nyata konflik israelpalestina tidak ini adalah perang antara iran dan israel rezim syiah iran mendanai hamas inilah sebabnya mengapa negaranegara arab tidak menentang israelsophiaperpetua;negative
ayam jatinangor overrated;neutral
qatar kecewa;neutral
hoax amp  fitnah zionis israel kasus  pestival musik terbongkar tuh… moga membuka mata hati lo untuk bisa adil pada diri sendiri dalam melihat konflik israel  palestinadenasidn;negative
daripada cari q atau v mending cari solusi ke konflik israelpalestina gasihnotherdinosaur;negative
saya tidak mau  tahu apa  pendapat kamu itu;negative
sebelum ada islam;positive
hm jusuf kalla  ketua umum pmi menerima donasi kemanusiaan bagi korban terdampak konflik di gaza palestina senilai rp  satu milyar tiga juta lima ratus lima puluh ribu rupiah dari pelajar dan asn pemda serang selasa;neutral
bapak a m fachir sekjen pmi menerima donasi kemanusiaan korban terdampak konflik di gaza palestina senilai rp  lima ratus juta rupiah dari pt pamapersada nusantara dan yayasan insan mulia pama selasa;positive
jurnalis palestina yara eid bersuara  keluarganya dibunuh;negative
pake bawa tudingan islamophobia segala wong dubes palestina saja bilang itu bukan konflik atau perang agama;negative
sering kali lembaga kemanusiaan relawan kemanusiaan apalagi lembaga kemanusiaan islam disorot negatif oleh sekelompok orang;negative
saya  bukan buzzer podcast ini demi allah;positive
melemahkan semangat perjuangan mereka;negative
harusnya resep lokal yang cmn ada di indo punya  perusahaan lokal ya tp bisa jadi engga tergantung dari kontrak franchisenya gmn ya yang jelas kita tidak  tahu konflik di palestina akan  berapa lama kalau tidak mau lepas franchise;positive
saya sih setuju saja karena dunia akhir ini sedang tidk baik saja konflik rusiaukraina israelpalestina;negative
brigade alqassam hamas menembak secara langsung tentara zionis dengan senapan sniper ghoul am sayyad iran di sebelah timur khan yunis;negative
mulai dari narasi palestina;positive
yang tidak saya suka dari konflik israel dan palestina adalah orang di negeri ini jadi bermusuhan satu sama lain lalu;negative
makanya itu;neutral
bisa ditonton di netflix;negative
kudeta amp  perang sipil myanmar  invasi rusia ke ukraina  konflik israel amp  palestina  invasi venezuela ke guyanabillynaravit;negative
wait  seluruh mata dunia sedang mengamati konflik di palestina jika ini benar;positive
kalau boleh usul nih langsung saja mengatakansaya mengutuk tindakan israel dalam konflik di palestina khususnya apa yang sedang terjadi di gaza  insya allah viralutonvan;neutral
konflik palestinaisrael meluas ke tepi barat ada banyak laporan yang menyebut kekerasan di tepi barat meningkat drastis editor internasional bbc;negative
kamu si tukang goreng keyakinan orang sehat kamu yang ku tanya kamu sehat tidak  malah nanya kesini kamu kerak telor akun itu jangan akun bancipengecut;negative
menteri pertahanan prabowo subianto mengatakan pemerintah indonesia tengah memikirkan upaya untuk menambah bantuan kepada korban konflik di gaza;negative
menganalisis konflik palestinaisrael sejarah;neutral
lucu negeri ini;negative
kebenaran akan terungkap tapi sangat disesali bahwa negara² yang katanya demokratis bersama lembaga dunia pbb sebagai penengah dalam konflik antar negara bahkan tak mampu menekan penjajah israel di tanah palestina;negative
salah satu yang membuat iri sama palestina adalah mereka keliatan sangat saling menyayangi antar anggota keluarganya  tidak kaya kita dengan begitu banyak varian konflik keluarga yang begitu melelahkan  memang ujian berdasarkan kadar dan kapasitas masingmasing yafathiarifa;negative
teroris yang digunakan untuk melancarkan serangan terhadap israel namun pihak palestina mengatakan bahwa sekolah tersebut adalah tempat perlindungan bagi warga sipil yang sedang mengungsi dari serangan israel konflik ini semakin memanas danivnncndra;negative
konflik israelpalestina yang sedang berlangsung perusahaan tersebut juga telah didivestasi oleh perusahaan investasi internasional karena keterlibatannya dalam konflikxoxocuan;negative
jaksa icc karim khan telah berkunjung ke israel dan palestina dia menekankan;negative
konflik hamasisrael  •• konflik israelpalestina  tak kunjung berakhir sejak mulai memanas dengan serangan mendadak hamas pada  oktober lalu  bila diperhatikan;negative
oli;neutral
konflik ini bukan muslim vs yahudi;positive
film soal konflik palestinaisrael yang wajib ditonton di netflix;negative
kedua pihak bersalah  israel juga bersalah mencaplok wilayah palestina di west bank shg wajib kita lawan  dan palestina juga bersalah tidak mau mengakui kehadiran negara israel shg wajib kita lawan  konflik ini sulit terselesaikan jika kita berat sebelah memihak ke  kubumelodiasyik;negative
hobby pro palestina;positive
orang yang masih mikir konflik israel  palestina itu konflik agama;negative
menghadapi konflik dengan palestina situasi ini sangat mengkhawatirkan karena akses informasi dan komunikasi yang terputus dapat mempersulit bantuan kemanusiaan dan menyebabkan isolasi bagi warga gaza semoga ada solusi yang segera ditemukanradellasarah;negative
kalau saya palestina;positive
konflik di gaza antara israel dengan hamas palestina masih berlanjut hingga saat ini israel kembali melanjutkan pengeboman di jalur gaza tepat setelah jeda kemanusiaan berakhir;negative
terima kasih kepada semua relawan di seluruh dunia terutama relawan di palestina yang saat ini berjuang membantu korban konflik kemanusiaan di gaza   selamat hari sukarelawan internasional   desember;negative
mendukung israel dalam konflik palestina jadi;positive
mendukung israel dalam konflik politiknya jadi;negative
konflik israel dan palestina berimbas besar kepada pengusaha dan pelaku kreatif di indonesia;negative
doa kami adalah untuk semua yang terkena dampak konflik di palestina semoga mereka segera mendapatkan bantuan yang mereka butuhkan      nyetrika apel pagi mama  dancow bakpia kebangun ibu hamil yogyakartayasminnuha;negative
saya prihatin dengan kondisi dan situasi yang begitu besar dampaknya terhadap kehidupan manusia akibat konflik yang terjadi saat ini seperti yang diceritakan dalam video ini tapi kamu sendiri sebagai relawan penting untuk tetap berjagajaga ısrael;negative
konflik palestinaisrael ganjar pranowo solusi dua negara upaya yang bisa dilakukan untuk menghentikan konflik  ganjar pnerus jokowi;negative
pengamat menilai pbb impoten menangani konflik palestina israel akibat hak veto sejumlah negara dan kurang demokratis;positive
sulaeman faktanya israel tidak bubar faktanya berkalikali israel menang perang faktanya negaranegara arab tidak perduli dengan konflik di palestina bahkan ada yang menjalin hubungan diplomatik dengan israelsotoylubray;negative
negaranegara lainnya ini adalah upaya yang luar biasa untuk memperluas pemahaman kita tentang konflik di timur tengah dan mendukung perjuangan rakyat palestina semoga acara ini sukses dan mampu menginspirasi banyak orang untuk berbuatsusantininning;positive
mgkn kalau ditanya soal solusi atasi konflik israel amp  palestina;negative
laporan wsj mengungkapkan fakta yang mengejutkan senjata as yang dikirim ke israel selama perang ternyata mencapai  ribu bom dan  ribu peluru artileri  mm semoga konflik ini segera berakhir dan kedamaian dapat terwujud di tanah palestina 🕊 ️adibazahra;negative
pertolongan gusti buat palestina kapan turunnya  sudah terlalu banyak yang dikorbankan dalam konflik ini  kudu  gila saya le mikirkewoilahvanda;negative
seperti nya ri  ri  tidak memasukan berbagai keputusan pbb terkait konflik palestinaisrael sebagai konsideran dalam mnerbitkan  permenlu tsb seyogyanya dalam mnyikapi konflik antar negara di ln internasional ri juga menjadikan keputusan pbb sebagai hal yang dipertimbangkanntaryaa;negative
memanasnya konflik hamasisrael memantik gerakan boikot terhadap produk israel boikot atau secara garis besar disebut gerakan bds boikot;negative
nah itu;neutral
lodaya tmr  lihat ajah bro;positive
