text_clean;polarity
menurutnya berbagai gejolak tersebut mulai dari konflik geopolitik perang rusiaukraina dan palestinaisrael hingga rivalitas di laut china selatan antara china dan amerika serikat akan terus menimbulkan dampak terhadap perekonomian dunia termasuk indonesia;negative
rekomendasi film konflik palestina israel dijamin bikin degdegan;negative
bagian dan sebagai pengungsi juga haruslah sadar dan mematuhi hukum negara tempat dia berpijak menjalin hubungan sosial yang baik dengan masyarakat lokal penerima merupakan kebutuhan dan keharusan bagi pengungsi semoga konflik israelpalestina dapat menemukan titik terang;negative
buzzernya belimbing sayur ini menebar kebencian di atas konflik israel dan palestina untuk kepentingan pilpres warga indonesia harusnya konsisten dukung palestina merdeka sesuai uud  tapi ini  malah provokasi sebaliknya nakula chotimah;positive
unay buzzernya belimbing sayur ini menebar kebencian di atas konflik israel dan palestina untuk kepentingan pilpres  warga indonesia harusnya konsisten mendukung palestina merdeka sesuai uud  tapi ini  malah provokasi sebaliknya;positive
karena kebetulan lagi ditengah histeria israelpalestina min apalagi setelah  tahu sejarah konflik israelpalestina modern kek gimana maunya tuh ambil gampangnya doang memanusiakan manusia saja masih milihmilih terlepas kelakuannya yang kadang bikin gedek;negative
eks menkeu ungkap konflik israelhamas timbulkan resiko ekonomi di indonesia;negative
emang konflik israelpalestine juga asal muasalnya karena kolonialisme inggris jugaa;neutral
banyal muncul akun israel  hidung datar selama konflik palestina israel;negative
inget kan sama serangan hamas  oktober sebagian besar hostagesnya orang thailand yang kerja di plant israel namanya labor dari negara ketiga ya bahkan dibahas dalam discourse saja tidak double misfortune sudah kegeret konflik global colonizer vs colonized ngga diperhatiin pula;negative
embang   lah katanya konflik palestina  bukan soal agama  padahal banyak yang membela palestina karena mereka muslim dan lawannya israel;positive
kami tidak memberikan tarikh akhir yang tegas kepada israel bukan peranan kami sebenarnya ini konflik mereka”  pembantu keselamatan negara rumah putih jon finer;negative
konflik israelpalestina sudah  jurnalis tewas di gaza;negative
merc masalah palestinaisrael bukan konflik agama tapi penjajahan  via;negative
chatib basri konflik israelpalestina berpotensi buat risiko ekonomi untuk indonesia;neutral
bisakah israel berdamai dengan palestina bisakah palestina berdamai dengan israel  israel pernah konflik dengan mesir dan yordania tapi sekarang mereka sudah berdamai israel punya riwayat mau berdamai   maukah palestina berdamai dengan israel;negative
solusi  negara adalah cara terbaik untuk menyelesaikan konflik israel dan palestina   israel sudah jelas siapa pemimpinnya namun siapakah pemimpin yang sesungguhnya negara palestina saat ini siapakah pemimpin yang sesungguhnya yang akan berbicara atas nama warga palestina;positive
mengukur kekuatan indonesia dan korea selatan dalam konflik israelpalestina;neutral
bodoh nanti ini saya ngelihat sebuah penangkapan kombatan dalam konflik perang seperti ini  padahal dalam peperangan jika ketemu musuh pasti langsung saling membunuh tidak ada acara nangkep musuh seperti ini kali ini israel kurang pintar dalam berbohong;negative
say  ya jelas saya bela habisan masih inget kan replace mulanya twit rasis si  yang nyamain rohingya dengan israel paham kamu konsekuensi twit viral itu menimbulkan kebencian terhadap rohingya dan bahkan bisa memicu konflik horizontal di lapangan;negative
apalagi ig dikit konflik israel palestina;negative
sudah tidak percaya segala campaign ataupun diskursus tentang humanrights dan demokrasi ala barat  konflik israelpalestina lalu merembet ke konflik suku di sulawesi karena isu yang sama membuka mata saya bahwa mereka semua berlagak victim dan berlagak nabi;negative
setelah dua bulan konflik berkecamuk di gaza dan tepi barat data terbaru mengungkapkan bahwa lebih dari  ribu warga palestina tewas dibunuh israel ;negative
konflik antara palestinisrael sudah jadi semacam perlawanan ideologikal termasuk di kalangan intelektual  tidak lagi dalam bentuk perbincangan sihat;positive
bukannya memang begitu negara ini dan sebagian besar rakyatnya menolong karena melihat agamanya di papua ntt kan kristen jadi tidak perlu di tolong toh selama ini juga narasi yang dibuat saat konflik israel palestina yang dibela hanya palestina;negative
dirjen who dari tedros adhanom ghebreyesus melaporkan adanya kendala dalam proses pengiriman bantuan pasokan medis untuk ke rumah sakit di gaza di tengah meluasnya konflik hamasisrael who pun menjelaskan bahwa gudang pasokan medis dipindahkan ke tempat yang lebih kecil;negative
konflik palestinisrael anak anggota kabinet perang israel maut dibom di gaza;negative
sektor pelancongan di negara haram israel telah menguncup sebanyak     jadual penerbangan di lapangan terbang antarabangsa ben gurion berkurang kirakira     kirakira  pekerja  kehilangan pekerjaan  banyak sektor di negara itu gagal pulih daripada konflik;negative
dua bulan selepas perang rejim israel ke atas gaza banyak sektor di negara itu gagal pulih daripada impak konflik tersebut  sumber anadolu;negative
konflik palestinisrael rafah ‘santuari’ terakhir rakyat gaza;neutral
as tidak beri tarikh akhir untuk israel tamatkan operasi di gaza   as dakwa tiada kawalan terhadap konflik di gaza;negative
yaaa susah buat nyimpulin namanya perang ya pasti ad perang informasi amp  ada hoax yang disebar keduanya baik itu israel maupun hamas tak terkecuali pendukung dari kedua belah pihak  tinggal gmn nyaringny saja  terus di konflik ini sygny tidak ad istilah hitamputih its all grey;negative
again   karena soal konflik israel hamas itu adalah persoalan politik global;negative
perlu kamu ingat timnas israel itu peserta  bukan penyelenggara kompetisi olahraga bukan kegiatan politik tp kamu dengan wawasan yang kerdil mengkaitkan politik amp  olahraga apa setelah menolak berkompetisi konflik israel dan palestina berakhir silahkan kamu lihat sendiri;positive
di israel mereka muslim banyak tapi pada dukung zionis kan sudah pernah diwawacara bahkan ad yang jadi tentara idf juga ya manusia manusia model pengkhianat begini diseluruh dunia pasti ada jadi fix israel palestine bukan konflik agama tapi lebih ke penjajahan;negative
pasokan senjata militer myanmar yang diidentifikasi dari wilayah konflik rohingya dan kunjungan perwira tinggi myanmar ke caa industries israel;negative
lalu terkait aceh dan pengungsi rohingya   ri harus mendeteksi hulu dan hilir konflik masih berlangsung tapi peran kali ini diambil oleh militer myanmar dimana suplai senjata mereka juga dari israel zonasi dan deteksi hulu dan hilir amat penting mengetahui siapa pembawa pesan;negative
beneran serem sangat lihat orang ngomong peduli palestina sambil demonisasi kelompok korban konflik pembersihan etnik di negaranya ngomong  kayak mereka ini kelakuannya jelek gatau diri sudah seperti israel beneran serem;negative
melonjaknya korban akibat konflik israelgaza lebih dari  ribu warga palestina tewas;negative
bravob jadi tak pernah ada konflik sengketa lahan antara warga palestina di jalur gaza dengan israel mlh scr defacto teroris hamas  adalah penguasa tertinggi yang absolut di jalur gaza karena tiada sistem demokrasi yang jurdil di situ sejak  sampe skrg;negative
patromaks perlu diketahui konflik israel itu tidak pernah sama palestina tapi dengan arab dua state yang dimaksud di bbrp resolusi pbb itu selalu israel dengan arab arab yang berkomposisi dari bbrp negara itu mau membentuk negara baru yaitu palestina hanya tidak kesampaian karena menolak resolusi;positive
id entah kenapa di base itu polanya sama kaya waktu konflik palestinaisrael aneh jatuhnya is it coincidence;negative
konflik gaza bongkar kedok kebebasan ekspresi di barat           genocide;negative
konflik israelpalestin tak jejas hubungan m’siaas kata pegawai as;neutral
israel itu yaa mirip australia lah ethnic cleansing suku aborigin sebagai penduduk asli makanya dibuat sebagai benua sendiri supaya tidak konflik sama orang asia;negative
ada… tapi agak tone deaf karena menyebut genosida sebagai “konflik” dan tidak menyebutkan palestina secara langsung hanya “timur tengah” mereka memang jelasin tidak berkaitan sama mcd israel tapi kan masih satu entitas sama mcd amerika jadi seperti “muter” begitu… tidak to the point;positive
karena israel tidak mau terlibat konflik degan rusiaisrael punya musuh di syria proxynya iran ngirim senjata ke hizbuloh libanon lewat syriarusia tidak ikut campur dan mempunyai sikat netral iron dome lebih baik dari pada sishanud jarak pendek rusiasishanud rusia tidak mampu;negative
kataku kalau emang mau masukin keberpihakan media mending kamu pilih satu media apa misalkan cnn atau kompas nanti kamu kaji dari berita berita mereka tentang konflik israel palestina berpihak sama siapaa tuh bisa buat satu esai;negative
imagine acah ada moral high ground dalam konflik israel palestine tapi beria sokong yang hitler patut bunuh semua yahudi masa ww insane…;negative
saya bilang juga apa ini sudah saya prediksi saat replace konflik rusiaukraina  bisa juga ww karena ukraina dan saat ini karena kekalahan israel negara teroris jadi banyak kerugian puncak nya akan tercetus ww;negative
sepertinya cocok di konflik israel  palestina netanyahu mati hamas hancur nah pasti akan muncul figur yang emang benarbenar mau mewujudkan perdamaian;negative
minta menteri luar negeri menyatakan apakah pendirian kerajaan berkenaan konflik israel dan palestin;negative
penasaran saja sih apa bener mekdi di daerah jabodetabek lagi sepi sangat dibandingkan sebelum konflik israel vs palestine tahun ini;negative
lim beda sama israel selain emang konflik sudah dari lama sangat sudah gampang keliatan terus israel ngecounternya juga goblok sangat wkwkwk;negative
angka korban kekejaman israel kali ini lebih dahsyat berbanding  tahun lalu yang menyaksikan lebih  orang terbunuh dan  juta daripada  juta penduduk gaza diusir tetapi tiada tempat untuk dituju  berikut perbandingan peristiwa nakba  dan konflik palestinisrael…;negative
video konflik palestinisrael ‘mak sangat rindu kamu’;negative
di wilayah palestina einstein menyatakan bahwa pendirian israel akan mengakibatkan konflik yang berkepanjangan antara yahudi dan arab serta melanggar hakhak asasi manusia namun meskipun kritiknya einstein tetap berharap agar kedua belah pihak dapat;negative
tiga serangan israel menghantam rumah yang dipenuhi pengungsi di rafah selatan gaza menyebabkan sembilan warga palestina tewas sekretaris jenderal pbb antonio guterres memperingatkan dewan keamanan pbb akan ancaman global dari konflik israel dan hamas;negative
konflik palestinisrael ‘intern’ white house tulis surat gesa gencatan senjata;negative
‘boikot dengan ilmu bukan perasaan’ – fuziah;positive
dampak konflik palestinaisrael ke indonesia salah satunya kenaikan bahan pokok;negative
ge mulai meninggalkan update tentang konflik palestinaisrael ketika  kubu mulai hoaxan;negative
mana itu si  hidung datar intelek yang seolah ngomong kemanusian harus adil buat israel tapi bawa agenda politik zionism ini ada kabar dari mereka nih yang menentang politik zionism di israel  hyperaktif yang subjektif menyangkutnyangkutkan agama sebagai pemicu konflik tolol;negative
jenggot yang belain kaum israel pada kemana ya ini lihat konflik ini bukan tentang agama tapi emng zionistnya yang resek;negative
eh domba sesat babi gagasan diplomasi  dari gusdur itu berangkat daripada konflik israelpalestina pada saat itu indonesia tidak bisa berperan menengahi konflik karena tidak punya hubungan di plomatik dengan israel makanya di gagas seperti itu tapi tidak terjadi bisa bedakan ya babi;negative
eh kafir babi gagasan diplomasi  dari gusdur itu berangkat daripada konflik israelpalestina pada saat itu indonesia tidak bisa berperan menengahi konflik karena tidak punya hubungan di plomatik dengan israel makanya di gagas seperti itu tapi tidak terjadi bisa bedakan ya babi teroris;negative
pulangkan rohingya ke negaranya bljar dri konflik palestinaisrael  tidak ada yang tahu masa depan negara ini jk jadi tampungan warga negara lain;neutral
si sander lucu ini semua tidak ada hubungannya sama taylor lagian award ini di hitung sejak replace tahun sementara konflik palestineisrael baru oktober kemarin tahun  memang impact taylor  besar baet;negative
putin datang ke timur tengah tengahi konflik israelpalestina;positive
📌al jazeera📌  🔻wsj menurut seorang pejabat amerika blinken memberi tahu dewan perang israel tentang keyakinan washington bahwa konflik harus diakhiri dalam beberapa minggu bukan bulan;negative
dewan negara pendirian malaysia tentang palestin tidak akan berubah;negative
mulai soal dari nabi ibrahim berpolygami kah konflik israel vs palestine  itu;negative
putin kunjungi arab saudi untuk bahas konflik israelpalestina;negative
rusia berminat menjadi penengah konflik israelhamas isu tersebut menjadi perhatian putin saat bertemu secara terpisah dengan putra mahkota arab saudi mohammed bin salman dan presiden uea mohammed bin zayed al nahyan;positive
