text_clean,text_preprocessed,polarity_score,polarity
kalau begitu jangan ngehujat mesir ya karena mereka nutup perbatasan dan tidak mau nerima pengungsi palestina pas konflik kemarin karena posisinya mesir wkt itu sama kaya indo skrg yang tidak mau nerima pengungsi rohingya wakakakakchimmy,"['ngehujat', 'mesir', 'ya', 'nutup', 'batas', 'nerima', 'ungsi', 'palestina', 'pas', 'konflik', 'kemarin', 'posisi', 'mesir', 'wkt', 'kaya', 'indo', 'skrg', 'nerima', 'ungsi', 'rohingya', 'wakakakakchimmy']",4,positive
ekonom ungkap dampak konflik israelpalestina ke indonesia oil war berimplikasi ke harga bbm,"['ekonom', 'dampak', 'konflik', 'israelpalestina', 'indonesia', 'oil', 'war', 'implikasi', 'harga', 'bbm']",-3,negative
percaya konflik itu akan selesai,"['percaya', 'konflik', 'selesai']",-2,negative
halhal yang bikin saya tidak rispek ke selena gomez terjadi di tahun ini akarnya adalah dia menyatakan netral terhadap konflik palestina dan israhelltotnjing,"['halhal', 'bikin', 'rispek', 'lena', 'gomez', 'akar', 'netral', 'konflik', 'palestina', 'israhelltotnjing']",2,positive
embang   memangnya konflil israel  palestina konflik agama ya kok bawa agama segalashandyandre,"['embang', 'memang', 'konflil', 'israel', 'palestina', 'konflik', 'agama', 'ya', 'bawa', 'agama', 'segalashandyandre']",-7,negative
membaca utas ini kesimpulannya adalah konflik rohingya seperti juga konflik palestina semuanya adalah salah inggrisjamalsa,"['baca', 'utas', 'simpul', 'konflik', 'rohingya', 'konflik', 'palestina', 'salah', 'inggrisjamalsa']",7,positive
coba saja biarkan dan tampung mereka,"['coba', 'biar', 'tampung']",-4,negative
tapi emang butuh kesabaran lebih buat bisa ngebuat masyarakat aware,"['emang', 'butuh', 'sabar', 'ngebuat', 'masyarakat', 'aware']",0,neutral
arifin m hadi kepala markas pmi pusat menerima donasi kemanusiaan bagi masyarakat terdampak konflik gaza palestina total senilai,"['arifin', 'm', 'had', 'kepala', 'markas', 'pmi', 'pusat', 'terima', 'donasi', 'manusia', 'masyarakat', 'dampak', 'konflik', 'gaza', 'palestina', 'total', 'nila']",12,positive
raharjo kerjasama dengan israel seharusnya lebih fokus pada solidaritas palestina,"['raharjo', 'kerjasama', 'israel', 'fokus', 'solidaritas', 'palestina']",1,positive
terharu melihat betapa danone peduli terhadap warga palestina yang sedang menghadapi konflik kemanusiaan,"['haru', 'betapa', 'danone', 'peduli', 'warga', 'palestina', 'hadap', 'konflik', 'manusia']",11,positive
pallywood oleh indonistan berkedok amal untuk palestina mengambil keuntungan dari konflik israel palestina kang foto indonesia fotoin anak gaza sambil pegang makanan di atas reruntuhan sebuah bangunan  selesai itu,"['pallywood', 'indonistan', 'kedok', 'amal', 'palestina', 'ambil', 'untung', 'konflik', 'israel', 'palestina', 'kang', 'foto', 'indonesia', 'fotoin', 'anak', 'gaza', 'pegang', 'makan', 'runtuh', 'bangun', 'selesai']",-9,negative
tv tidak pernah ngaca konflik palestinaisrael biangkeroknya ya ulah mereka juga,"['tv', 'ngaca', 'konflik', 'palestinaisrael', 'biangkeroknya', 'ya', 'ulah']",1,positive
jykesuma winda sentimen agama  otak sebagian masyarakat sudah terprovokasi dengan sangat dalam kalau konflik yang ada di palestina adalah penindasan umat muslim dan bukan konflik antara  negara mereka di provokasi oleh orang yang ujungnya adalah donasi konon uang kapal selam tenggelamgunawan,"['jykesuma', 'winda', 'sentimen', 'agama', 'otak', 'masyarakat', 'provokasi', 'konflik', 'palestina', 'tindas', 'umat', 'muslim', 'konflik', 'negara', 'provokasi', 'orang', 'ujung', 'donasi', 'konon', 'uang', 'kapal', 'selam', 'tenggelamgunawan']",-7,negative
kisah yael noy,"['kisah', 'yael', 'noy']",0,neutral
id marshel biang keroknya inggris yang membawa suku rohingya ke myanmar hingga terjadi konflik sosial,"['id', 'marshel', 'biang', 'kerok', 'inggris', 'bawa', 'suku', 'rohingya', 'myanmar', 'konflik', 'sosial']",-2,negative
upayakan solusi dua negara dengan yerusalem timur sebagai ibukota palestina dan yerusalem barat sebagai ibukota israel untuk mengakhiri konflik palestina dan israel dan solusi yang terbaik untuk palestinaisrael un   ri,"['upaya', 'solusi', 'negara', 'yerusalem', 'timur', 'ibukota', 'palestina', 'yerusalem', 'barat', 'ibukota', 'israel', 'konflik', 'palestina', 'israel', 'solusi', 'baik', 'palestinaisrael', 'un', 'ri']",1,positive
 ayo kalau kalian mendukung palestina kalian juga bisa mendukung rohingya supaya bisa kembali ke myanmar dengan aman kita tekan pemerintah myanmar untuk menyelesaikan konflik dalam negeri mereka dan menghentikan segala tindakan persekusi mereka ke warga rohingyatransportpheno,"['ayo', 'dukung', 'palestina', 'dukung', 'rohingya', 'myanmar', 'aman', 'tekan', 'perintah', 'myanmar', 'selesai', 'konflik', 'negeri', 'henti', 'tindak', 'persekusi', 'warga', 'rohingyatransportpheno']",6,positive
reminder saat replace konflik palestina israel,"['reminder', 'replace', 'konflik', 'palestina', 'israel']",0,neutral
aishamaharani di ig seperti kompakan sampek hari ini  komentar syterusan disanggah diumpat dsb diorientasi jadinya mana yang bener ato mana yang kurang bener make sense kalau ini cara penggembosan dukungan thd palestina,"['aishamaharani', 'ig', 'kompak', 'sampek', 'komentar', 'syterusan', 'sanggah', 'umpat', 'dsb', 'orientasi', 'bener', 'ato', 'bener', 'make', 'sense', 'gembos', 'dukung', 'thd', 'palestina']",6,positive
marshel ada darah mereka juga di tangan kamu,"['marshel', 'darah', 'tangan']",0,neutral
aipac luncurkan kampanye “proyek ” yang bertujuan untuk mempengaruhi media di as soal konflik di gaza,"['aipac', 'luncur', 'kampanye', 'proyek', 'tuju', 'pengaruh', 'media', 'as', 'konflik', 'gaza']",-3,negative
bingung dengan konflik israelpalestina ini panduan sejarah untuk memahaminya,"['bingung', 'konflik', 'israelpalestina', 'pandu', 'sejarah', 'paham']",3,positive
ri   un    kalau pbb bisa nyetop konflik semudah itu,"['ri', 'un', 'pbb', 'nyetop', 'konflik', 'mudah']",-1,negative
hanya orang goblok yang ngira kubu seberang itu membahas konflik di palestina bukan konflik narasi rohingya bknshittpsyid,"['orang', 'goblok', 'ngira', 'kubu', 'seberang', 'bahas', 'konflik', 'palestina', 'konflik', 'narasi', 'rohingya', 'bknshittpsyid']",-5,negative
bukannya ini lagi di up sengaja sama pbb biar perhatian kita lari kesana dulu  padahal lagi ditengah konflik agresi israel di palestina supaya kita dibikin bingung fokusnya kemana padahal tinggal bagi  fokusnyadane,"['up', 'sengaja', 'pbb', 'biar', 'perhati', 'lari', 'kesana', 'tengah', 'konflik', 'agresi', 'israel', 'palestina', 'bikin', 'bingung', 'fokus', 'mana', 'tinggal', 'fokusnyadane']",-10,negative
akhirnya supaya tidak terjadi konflik berlebihan,['konflik'],0,neutral
kepala markas palang merah indonesia pmi arifin m hadi menerima donasi kemanusiaan dari pondok pesantren attaqwa putri bekasi,"['kepala', 'markas', 'palang', 'merah', 'indonesia', 'pmi', 'arifin', 'm', 'had', 'terima', 'donasi', 'manusia', 'pondok', 'pesantren', 'attaqwa', 'putri', 'bekas']",-1,negative
ri   un    konflik palestina itu juga urusan pemerintahan palestina kita gausah ikut campur betul kan seperti ituleonidas,"['ri', 'un', 'konflik', 'palestina', 'urus', 'perintah', 'palestina', 'gausah', 'campur', 'ituleonidas']",11,positive
dalam perkembangan teknologi,"['kembang', 'teknologi']",3,positive
raharjo  wah si permadi pro israel tuh asik bicara konflik israel vs palestinaboyzneboyzone,"['raharjo', 'si', 'madi', 'pro', 'israel', 'tuh', 'asik', 'bicara', 'konflik', 'israel', 'vs', 'palestinaboyzneboyzone']",-6,negative
menurutnya,['turut'],-3,negative
buset di masamasa konflik palestina makin memanas,"['buset', 'masamasa', 'konflik', 'palestina', 'panas']",2,positive
diksi mu yang buruk membawa palestina hanya menambah konflik horizontal banyak misinformasi yang diterima masyarakat,"['diksi', 'mu', 'buruk', 'bawa', 'palestina', 'tambah', 'konflik', 'horizontal', 'misinformasi', 'terima', 'masyarakat']",2,positive
rekomendasi film konflik palestina israel dijamin bikin degdegan,"['rekomendasi', 'film', 'konflik', 'palestina', 'israel', 'jamin', 'bikin', 'degdegan']",-5,negative
bagian dan sebagai pengungsi juga haruslah sadar dan mematuhi hukum negara tempat dia berpijak,"['ungsi', 'sadar', 'patuh', 'hukum', 'negara', 'pijak']",0,neutral
buzzernya belimbing sayur ini menebar kebencian di atas konflik israel dan palestina untuk kepentingan pilpres warga indonesia harusnya konsisten dukung palestina merdeka sesuai uud  tapi ini  malah provokasi sebaliknya nakula chotimah,"['buzzernya', 'belimbing', 'sayur', 'tebar', 'benci', 'konflik', 'israel', 'palestina', 'penting', 'pilpres', 'warga', 'indonesia', 'konsisten', 'dukung', 'palestina', 'merdeka', 'sesuai', 'uud', 'provokasi', 'nakula', 'chotimah']",4,positive
unay buzzernya belimbing sayur ini menebar kebencian di atas konflik israel dan palestina untuk kepentingan pilpres  warga indonesia harusnya konsisten mendukung palestina merdeka sesuai uud  tapi ini  malah provokasi sebaliknya,"['unay', 'buzzernya', 'belimbing', 'sayur', 'tebar', 'benci', 'konflik', 'israel', 'palestina', 'penting', 'pilpres', 'warga', 'indonesia', 'konsisten', 'dukung', 'palestina', 'merdeka', 'sesuai', 'uud', 'provokasi']",4,positive
bay tolol,"['bay', 'tolol']",-5,negative
karena kebetulan lagi ditengah histeria israelpalestina min,"['tengah', 'histeria', 'israelpalestina', 'min']",-3,negative
banyal muncul akun israel  hidung datar selama konflik palestina israeldeali,"['banyal', 'muncul', 'akun', 'israel', 'hidung', 'datar', 'konflik', 'palestina', 'israeldeali']",-5,negative
aira  kalau palestina,"['aira', 'palestina']",5,positive
matius   barangsiapa menggunakan pedang akan binasa oleh pedang  kekerasan akan menghasilkan kekerasan hy ajaran yèsus yang dapat menyelesaikan konflik palestina matius   tetapi saya berkata kepadamu kasihilah musuhmu dan berdoalah bagi mereka yang menganiaya kamupajohanahtglg,"['matius', 'barangsiapa', 'pedang', 'binasa', 'pedang', 'keras', 'hasil', 'keras', 'hy', 'ajar', 'y', 'sus', 'selesai', 'konflik', 'palestina', 'matius', 'kepada', 'kasih', 'musuh', 'doa', 'aniaya', 'kamupajohanahtglg']",-16,negative
kmarin ngebela palestina matian sampe nasih rakyat sendiri jadi taruhan gara boikot,"['kmarin', 'ngebela', 'palestina', 'mati', 'sampe', 'nasih', 'rakyat', 'taruh', 'gara', 'boikot']",0,neutral
embang   lah katanya konflik palestina  bukan soal agama  padahal banyak yang membela palestina karena mereka muslim dan lawannya israelselenium,"['embang', 'konflik', 'palestina', 'agama', 'bela', 'palestina', 'muslim', 'lawan', 'israelselenium']",6,positive
id  malah disuruh ngungsi ke palestina yang sama sama lagi konflik,"['id', 'suruh', 'ngungsi', 'palestina', 'konflik']",3,positive
sehingga menimbulkan konflik saling serang yang berawal dari masalah perebutan tempat bermukim dan lapangan pekerjaan dengan penduduk arab yang telah berabadabad menetap di palestinaneohistoriaid,"['timbul', 'konflik', 'serang', 'rebut', 'mukim', 'lapang', 'kerja', 'duduk', 'arab', 'berabadabad', 'tetap', 'palestinaneohistoriaid']",0,neutral
konflik israelpalestina,"['konflik', 'israelpalestina']",0,neutral
kurangnya stok medis dan kebutuhan seharihari seakan menambah beban saudara kita yang sedang mempertahankan tanah airnya  sahabat yang dermawan,"['kurang', 'stok', 'medis', 'butuh', 'seharihari', 'akan', 'tambah', 'beban', 'saudara', 'tahan', 'tanah', 'air', 'sahabat', 'dermawan']",-20,negative
merc masalah palestinaisrael bukan konflik agama,"['merc', 'palestinaisrael', 'konflik', 'agama']",-3,negative
dulu jaman soekarno,"['jaman', 'soekarno']",-2,negative
chatib basri konflik israelpalestina berpotensi buat risiko ekonomi untuk indonesia,"['chatib', 'basri', 'konflik', 'israelpalestina', 'potensi', 'risiko', 'ekonomi', 'indonesia']",0,neutral
bisakah israel berdamai dengan palestina bisakah palestina berdamai dengan israel  israel pernah konflik dengan mesir dan yordania,"['israel', 'damai', 'palestina', 'palestina', 'damai', 'israel', 'israel', 'konflik', 'mesir', 'yordania']",-5,negative
solusi  negara adalah cara terbaik untuk menyelesaikan konflik israel dan palestina   israel sudah jelas siapa pemimpinnya namun siapakah pemimpin yang sesungguhnya negara palestina saat ini siapakah pemimpin yang sesungguhnya yang akan berbicara atas nama warga palestinapapiwn,"['solusi', 'negara', 'baik', 'selesai', 'konflik', 'israel', 'palestina', 'israel', 'pimpin', 'pimpin', 'sungguh', 'negara', 'palestina', 'pimpin', 'sungguh', 'bicara', 'nama', 'warga', 'palestinapapiwn']",-2,negative
mengukur kekuatan indonesia dan korea selatan dalam konflik israelpalestina,"['ukur', 'kuat', 'indonesia', 'korea', 'selatan', 'konflik', 'israelpalestina']",0,neutral
enak sangat kalau ngomong ya lihat tuh konflik di gaza tetangga palestina pada tutup pintu biar tidak dipenuhi pengungsi ketika beberapa negara tetangga palestina tidak mau membuka pintu untuk menerima warga gaza mengungsi apakah itu artinya negara tersebut tidak puya rasa kemanusiaanaguswestborneo,"['enak', 'ngomong', 'ya', 'lihat', 'tuh', 'konflik', 'gaza', 'tetangga', 'palestina', 'tutup', 'pintu', 'biar', 'penuh', 'ungsi', 'negara', 'tetangga', 'palestina', 'buka', 'pintu', 'terima', 'warga', 'gaza', 'ungsi', 'negara', 'puya', 'kemanusiaanaguswestborneo']",7,positive
jangan samain palestina dan rohingya kamu kalau punya kuota baca deh sejarah dati masing itu konflik yang dialami masing sisi antara palestine dan rohingnya kamu baca deh sejarah rohingnya ini ada baru deh keluarin statement yang bener baca dulu,"['samain', 'palestina', 'rohingya', 'kuota', 'baca', 'deh', 'sejarah', 'dati', 'konflik', 'alami', 'sisi', 'palestine', 'rohingnya', 'baca', 'deh', 'sejarah', 'rohingnya', 'deh', 'keluarin', 'statement', 'bener', 'baca']",-4,negative
bener,['bener'],-1,negative
dia mencontohkan negaranegara di luar yang saat ini masih mengalami konflik seperti ukarina,"['contoh', 'negaranegara', 'alami', 'konflik', 'ukarina']",-3,negative
karena ternyata hal ini ditunggangi politik scr sistematis diangkat dulu issue nya,"['tunggang', 'politik', 'scr', 'sistematis', 'angkat', 'issue', 'nya']",-2,negative
apalagi ig,['ig'],0,neutral
sudah tidak percaya segala campaign ataupun diskursus tentang humanrights dan demokrasi ala barat  konflik israelpalestina lalu merembet ke konflik suku di sulawesi karena isu yang sama,"['percaya', 'campaign', 'diskursus', 'humanrights', 'demokrasi', 'ala', 'barat', 'konflik', 'israelpalestina', 'rembet', 'konflik', 'suku', 'sulawesi', 'isu']",1,positive
setelah dua bulan konflik berkecamuk di gaza dan tepi barat,"['konflik', 'kecamuk', 'gaza', 'tepi', 'barat']",-8,negative
khawatir munculkan konflik,"['khawatir', 'muncul', 'konflik']",-8,negative
ganggu kamu un,"['ganggu', 'un']",-4,negative
berbeda dengan palestina yang masi ada negara membantu untuk menyelesaikan konflik mereka amp  mereka ada miliisi untuk berperang melawan sedangkan rohingya bener diabaikan oleh semua pihak sayangnya ngungsi pilihan terbaik mereka sampe berlarut lamanyadeldheldel,"['beda', 'palestina', 'mas', 'negara', 'bantu', 'selesai', 'konflik', 'amp', 'miliisi', 'perang', 'lawan', 'rohingya', 'bener', 'abai', 'sayang', 'ngungsi', 'pilih', 'baik', 'sampe', 'larut', 'lamanyadeldheldel']",-27,negative
bukannya memang begitu negara ini dan sebagian besar rakyatnya menolong karena melihat agamanya di papua,"['negara', 'rakyat', 'tolong', 'agama', 'papua']",-5,negative
bantuan kemanusiaan untuk rakyat palestina pun disembunyikan oleh pbb kelewatan  amp  sampai sekarang,"['bantu', 'manusia', 'rakyat', 'palestina', 'sembunyi', 'pbb', 'lewat', 'amp']",-1,negative
gabisa ngebedain palestina sama rohingya ni orang wkwk,"['gabisa', 'ngebedain', 'palestina', 'rohingya', 'ni', 'orang', 'wkwk']",5,positive
tidak pagi,['pagi'],-3,negative
perlu kamu ingat,[],0,neutral
soal humanity mbak,"['humanity', 'mbak']",0,neutral
sebaik apapun penduduk dan pengungsi,"['apa', 'duduk', 'ungsi']",-3,negative
beneran serem sangat lihat orang ngomong peduli palestina sambil demonisasi kelompok korban konflik pembersihan etnik di negaranya ngomong  kayak mereka ini kelakuannya jelek gatau diri sudah seperti israel beneran seremmridical,"['beneran', 'rem', 'lihat', 'orang', 'ngomong', 'peduli', 'palestina', 'demon', 'kelompok', 'korban', 'konflik', 'bersih', 'etnik', 'negara', 'ngomong', 'kayak', 'laku', 'jelek', 'gatau', 'israel', 'beneran', 'seremmridical']",-18,negative
melonjaknya korban akibat konflik israelgaza lebih dari  ribu warga palestina tewas,"['lonjak', 'korban', 'akibat', 'konflik', 'israelgaza', 'ribu', 'warga', 'palestina', 'tewas']",-7,negative
bravob jadi,['bravob'],0,neutral
waktu replace konflik genosida palestina ramai,"['replace', 'konflik', 'genosida', 'palestina', 'ramai']",0,neutral
patromaks perlu diketahui konflik israel itu tidak pernah sama palestina tapi dengan arab dua state yang dimaksud di bbrp resolusi pbb itu selalu israel dengan arab arab yang berkomposisi dari bbrp negara itu mau membentuk negara baru yaitu palestina,"['patromaks', 'konflik', 'israel', 'palestina', 'arab', 'state', 'bbrp', 'resolusi', 'pbb', 'israel', 'arab', 'arab', 'komposisi', 'bbrp', 'negara', 'bentuk', 'negara', 'palestina']",7,positive
saya bisikin kak itu aliran kristen yang pendetanya banyak berguru ke gereja usa yang isinya kebanyakan white supremacist jadi ya tidak heran mereka kebrainwash dan nganggep konflik di palestinaisrahell tuh konflik agamacristy,"['bisikin', 'kak', 'alir', 'kristen', 'pendeta', 'guru', 'gereja', 'usa', 'isi', 'banyak', 'white', 'supremacist', 'ya', 'heran', 'kebrainwash', 'nganggep', 'konflik', 'palestinaisrahell', 'tuh', 'konflik', 'agamacristy']",-4,negative
