text_clean;text_preprocessed;polarity_score;polarity
saya menulis untuk menggesa seluruh pemimpin malaysia dan dunia untuk menyenaraikan angkatan pertahanan israel idf sebagai entiti yang melakukan pelanggaran berat terhadap kanakkanak dalam konflik bersenjata yang dipanggil senarai kehinaan berkuat kuasa sertamerta;['tulis', 'gesa', 'pimpin', 'malaysia', 'dunia', 'senarai', 'angkat', 'tahan', 'israel', 'idf', 'entit', 'langgar', 'berat', 'kanakkanak', 'konflik', 'senjata', 'panggil', 'senarai', 'hina', 'kuat', 'kuasa', 'sertamerta'];-12;negative
konflik palestinisrael netanyahu tetap mahu teruskan serangan;['konflik', 'palestinisrael', 'netanyahu', 'mahu', 'terus', 'serang'];-4;negative
potret warga palestina yang telah kehilangan rumahhartadan anak akibat konflik dengan israel             シ゚viral   シ;['potret', 'warga', 'palestina', 'hilang', 'rumahhartadan', 'anak', 'akibat', 'konflik', 'israel', 'viral'];-10;negative
memang sakit hati tengok us pi veto resolusi un untuk adakan gencatan senjata kekal dalam konflik palestinisrael ini  tapi demikianlah hakikat sistem antarabangsa yang kita ada  walaupun idea concentration of power itu sangat tidak disukai oleh semua negara;['sakit', 'hati', 'tengok', 'us', 'pi', 'veto', 'resolusi', 'un', 'adakan', 'gencat', 'senjata', 'kekal', 'konflik', 'palestinisrael', 'hakikat', 'sistem', 'antarabangsa', 'idea', 'concentration', 'of', 'power', 'suka', 'negara'];-13;negative
ri  hamas ingin menghilangkan israel sehingga bumi palestina tidak akan pernah damai karena yahudi tidak akan sudi kehilangan negara jadi konflik ini apa manfaatnya buat indonesia framingnya dibawa jadi perang agama pihak fatah lebih suka hidup damai dengan israel tapi diganggu terus oleh;['ri', 'hamas', 'hilang', 'israel', 'bumi', 'palestina', 'damai', 'yahudi', 'sudi', 'hilang', 'negara', 'konflik', 'manfaat', 'indonesia', 'framingnya', 'bawa', 'perang', 'agama', 'fatah', 'suka', 'hidup', 'damai', 'israel', 'ganggu'];-23;negative
konflik palestinisrael separuh penduduk gaza tiada makanan;['konflik', 'palestinisrael', 'paruh', 'duduk', 'gaza', 'tiada', 'makan'];-9;negative
seorang patriot warga israel berbicara tentang pendudukan brutal israel terhadap palestina tidak ada konflik  israelpalestina yang ada hanyalah pendudukan brutal israel yang harus diakhiri jika terlihat seperti apartheid terdengar seperti apartheid itulah apartheid;['patriot', 'warga', 'israel', 'bicara', 'duduk', 'brutal', 'israel', 'palestina', 'konflik', 'israelpalestina', 'duduk', 'brutal', 'israel', 'apartheid', 'dengar', 'apartheid', 'apartheid'];-18;negative
ayolah kamu sebagai mahasiswa yang banyak dari buku bukau itu lebih kritis lebih paham bukan hanya berteriak kami menolak berarti sma dengan konflik palestine israel kami yang menolak bukan berati memusuhi jangan hanya mengutip beritaolahlah menjadi pemikiran dirimu sendiri;['ayo', 'mahasiswa', 'buku', 'bukau', 'kritis', 'paham', 'teriak', 'tolak', 'sma', 'konflik', 'palestine', 'israel', 'tolak', 'berat', 'musuh', 'kutip', 'beritaolahlah', 'pikir', 'diri'];-23;negative
disember malaysia kesal dengan tindakan amerika syarikat menggunakan kuasa veto menolak resolusi majlis keselamatan pbb mengenai isu penyelesaian konflik antara israel    yang sahih di berita rtm;['sember', 'malaysia', 'kesal', 'tindak', 'amerika', 'syarikat', 'kuasa', 'veto', 'tolak', 'resolusi', 'majlis', 'selamat', 'pbb', 'isu', 'selesai', 'konflik', 'israel', 'sahih', 'berita', 'rtm'];-11;negative
washington post  🔻sejak  oktober amerika syarikat telah membekalkan rejim israel dengan  bom termasuk bom bunkerbuster seberat satu  tidak   🔻dalam tempoh enam minggu pertama konflik israel telah menggugurkan  bom buatan as di gaza  sumber al jazeera mubasher;['washington', 'post', 'sejak', 'oktober', 'amerika', 'syarikat', 'bekal', 'rejim', 'israel', 'bom', 'bom', 'bunkerbuster', 'berat', 'dalam', 'tempoh', 'enam', 'minggu', 'konflik', 'israel', 'gugur', 'bom', 'buat', 'as', 'gaza', 'sumber', 'al', 'jazeera', 'mubasher'];-3;negative
beda sikap indonesiakorsel tanggapi konflik israelhamas di gaza;['beda', 'sikap', 'indonesiakorsel', 'tanggap', 'konflik', 'israelhamas', 'gaza'];3;positive
mengapa rpk bodoh bangang sangat konflik di gaza adalah antara hamas pembangkang dalam kerajaan palestine dengan israel  jadi tindakan hamas tidak represent rakyat palestine;['rpk', 'bodoh', 'bangang', 'konflik', 'gaza', 'hamas', 'bangkang', 'raja', 'palestine', 'israel', 'tindak', 'hamas', 'represent', 'rakyat', 'palestine'];-17;negative
karena konflik israel hamas kan  bukan konflik agama tp konflik perebutan kekuasaan yang kita kecam adalah genosida nya pembantaian warga sipil nya terutama anak yang tidak  tahu apa;['konflik', 'israel', 'hamas', 'konflik', 'agama', 'tp', 'konflik', 'rebut', 'kuasa', 'kecam', 'genosida', 'nya', 'bantai', 'warga', 'sipil', 'nya', 'anak'];-16;negative
pertempuran membara di gaza alqassam vs israel rekaman dramatis dari zona konflik;['tempur', 'bara', 'gaza', 'alqassam', 'vs', 'israel', 'rekam', 'dramatis', 'zona', 'konflik'];-11;negative
ratusan orang di papua memegang bendera israel   masyarakat papua dari dulu sudah jadi lahan empuk buat dijadikan tempat sarang pemberontak senjata api saja yang masok dari penting polri dan tni makanya konflik tidak pernah ada habisnya   dimiskinkan dibodohkan dimanfaatkan;['ratus', 'orang', 'papua', 'pegang', 'bendera', 'israel', 'masyarakat', 'papua', 'lahan', 'empuk', 'jadi', 'sarang', 'berontak', 'senjata', 'api', 'masok', 'polri', 'tni', 'konflik', 'habis', 'miskin', 'bodoh', 'manfaat'];-26;negative
wali   nadahq  eo  pignite     konflik ini  bukan soal israel  palestina  perebutan tanah tp soal ajaran islam  di mana muslim anggap kalau membenci israel itu berarti dapat pahala karena sudah jalankan ajaran islam bhw muslim perlu benci kesumat kepada israel  coba tidak ada faktor israel mk tidak ada konflik begini;['wali', 'nadahq', 'eo', 'pignite', 'konflik', 'israel', 'palestina', 'rebut', 'tanah', 'tp', 'ajar', 'islam', 'muslim', 'anggap', 'benci', 'israel', 'pahala', 'jalan', 'ajar', 'islam', 'bhw', 'muslim', 'benci', 'kesumat', 'israel', 'coba', 'faktor', 'israel', 'mk', 'konflik'];-30;negative
bahkan inggris yang jadi biang keroknya konflik israelpalestina  malah abstain;['inggris', 'biang', 'kerok', 'konflik', 'israelpalestina', 'abstain'];-3;negative
konflik palestinisrael wanita lebih tua daripada israel dibunuh penembak tepat;['konflik', 'palestinisrael', 'wanita', 'tua', 'israel', 'bunuh', 'tembak'];-19;negative
resolusi untuk menghentikan pertumpahan darah di jalur gaza ini menunjukkan ketidakadilan dan ketidakseimbangan dalam perlakuan terhadap konflik israelpalestina kita harus terus mendukung palestina dalam perjuangannya untuk meraih;['resolusi', 'henti', 'tumpah', 'darah', 'jalur', 'gaza', 'ketidakadilan', 'ketidakseimbangan', 'laku', 'konflik', 'israelpalestina', 'dukung', 'palestina', 'juang', 'raih'];2;positive
konflik palestinisrael agensi pbb bantu rakyat gaza di ambang keruntuhan;['konflik', 'palestinisrael', 'agens', 'pbb', 'bantu', 'rakyat', 'gaza', 'ambang', 'runtuh'];-9;negative
saewad tahu tidak dengan selesainya konflik israel vs palestina maka akan segera datang kiamat kubro seperti yang tertulis di al qur an;['saewad', 'selesai', 'konflik', 'israel', 'vs', 'palestina', 'kiamat', 'kubro', 'tulis', 'al', 'qur', 'an'];-7;negative
a  ri  iya bener indoesia tidak punya hub bilateral dengan israel tapi ngapain indonesia ngatur israel masalah konflik ini seolah indonesia segalanya bagi dua negara  kata israel  kamu siapa ngatur  indonesia  palestina saudara muslim kami israel robingya bukan saudara;['a', 'ri', 'iya', 'bener', 'indoesia', 'hub', 'bilateral', 'israel', 'ngapain', 'indonesia', 'ngatur', 'israel', 'konflik', 'indonesia', 'negara', 'israel', 'ngatur', 'indonesia', 'palestina', 'saudara', 'muslim', 'israel', 'robingya', 'saudara'];-13;negative
di sebut andil di konflik israelpalestina siapa rothschild sumber;['andil', 'konflik', 'israelpalestina', 'rothschild', 'sumber'];4;positive
ri  israel dan hamas itu  bukan konflik agama tp konflik perebutan wilayah ngarti tidak;['ri', 'israel', 'hamas', 'konflik', 'agama', 'tp', 'konflik', 'rebut', 'wilayah', 'ngarti'];-14;negative
kebalik tong israel sangat banyak kontribusinya buat kemajuan peradaban manusia terutama dibidang teknologi coba kamu tengok negara mayoritas muslim penuh dengan konflik berdarah wilayahnya hancur oleh perang saudara wkwkwkwk;['balik', 'tong', 'israel', 'kontribusi', 'maju', 'adab', 'manusia', 'bidang', 'teknologi', 'coba', 'tengok', 'negara', 'mayoritas', 'muslim', 'penuh', 'konflik', 'darah', 'wilayah', 'hancur', 'perang', 'saudara', 'wkwkwkwk'];-6;negative
memangnya dunia kamu di mulai dari  oktober apa  ni konflik sudah jalan puluhan tahun di bayar  berapa kamu buat jadi anjing israel;['memang', 'dunia', 'oktober', 'ni', 'konflik', 'jalan', 'puluh', 'bayar', 'anjing', 'israel'];-17;negative
saya merasa aneh saja saya perhatikansaat ini yang satu sibuk soal konflik israelsatunya lagi sibuk soal politik ada apakah gerangan🫢🫢;['aneh', 'perhatikansaat', 'sibuk', 'konflik', 'israelsatunya', 'sibuk', 'politik', 'gerangan'];-11;negative
kronologi sejarah sebenar yang berlaku di palestine membuatkan konflik palestineisrael agak mudah dihadam mari perjuangkan isu palestin atas dasar fakta dan hujah ilmiah bukan emosi semata   from the river to the sea palestine will be free 🇲🇾🇲🇾🇲🇾🇵🇸🇵🇸🇵🇸  recommended;['kronologi', 'sejarah', 'benar', 'laku', 'palestine', 'buat', 'konflik', 'palestineisrael', 'mudah', 'dihadam', 'mari', 'juang', 'isu', 'palestin', 'dasar', 'fakta', 'hujah', 'ilmiah', 'emosi', 'from', 'the', 'river', 'to', 'the', 'sea', 'palestine', 'will', 'be', 'free', 'recommended'];-18;negative
harusnya produk jadul macam veto ini diilangin saja dah  yang sering kejadian   masalah israel begitu  diveto usa  masalah konflik negara eks uni soviet begitu  diveto rusia  masalah konflik di asia begitu  diveto china  udeh begitu saja terus dah kagak damai ini dunia diveto muluk;['produk', 'jadul', 'veto', 'diilangin', 'dah', 'jadi', 'israel', 'veto', 'usa', 'konflik', 'negara', 'eks', 'uni', 'soviet', 'veto', 'rusia', 'konflik', 'asia', 'veto', 'china', 'udeh', 'dah', 'kagak', 'damai', 'dunia', 'veto', 'muluk'];-24;negative
tonton sampai habis untuk lihat reaksi negara anggota dewan keamanan pbb hingga israel amp  hamas  draf resolusi gencatan senjata konflik israelhamas di gaza kembali kandas jumat  amerika serikat jadi satusatunya yang menolak resolusi itu;['tonton', 'habis', 'lihat', 'reaksi', 'negara', 'anggota', 'dewan', 'aman', 'pbb', 'israel', 'amp', 'hamas', 'draf', 'resolusi', 'gencat', 'senjata', 'konflik', 'israelhamas', 'gaza', 'kandas', 'jumat', 'amerika', 'serikat', 'satusatunya', 'tolak', 'resolusi'];-26;negative
kalau mau dukung solidaritas kemanusiaan ya jangan cherry picking dong konflik ukrainerussia ura ura ke russia putin  konflik ughyurcina dukung ughyur  konflik palestinaisrael dukung palestina  konflik myanmarrohingya  dukung dehumanisasi rohingya aneh btul;['dukung', 'solidaritas', 'manusia', 'ya', 'cherry', 'picking', 'konflik', 'ukrainerussia', 'ura', 'ura', 'russia', 'putin', 'konflik', 'ughyurcina', 'dukung', 'ughyur', 'konflik', 'palestinaisrael', 'dukung', 'palestina', 'konflik', 'myanmarrohingya', 'dukung', 'dehumanisasi', 'rohingya', 'aneh', 'btul'];24;positive
disebut andil di konflik israelpalestina siapa rothschild;['andil', 'konflik', 'israelpalestina', 'rothschild'];4;positive
ini orang cari ke untungan di konflik ini makanya dia ikut israel genosida di jalur sosial media londo ireng;['orang', 'cari', 'untung', 'konflik', 'israel', 'genosida', 'jalur', 'sosial', 'media', 'londo', 'ireng'];-9;negative
analis politik yang bicara  terlalu panjang tentang risiko global perang rusiaukraina dan konflik israelpalestina di corong informasi terbesar di barat be like;['analis', 'politik', 'bicara', 'risiko', 'global', 'perang', 'rusiaukraina', 'konflik', 'israelpalestina', 'corong', 'informasi', 'besar', 'barat', 'be', 'like'];-12;negative
mengapa israel tak suka sekjen pbb aktifkan pasal  piagam pbb redam konflik israelpalestina;['israel', 'suka', 'sekjen', 'pbb', 'aktif', 'pasal', 'piagam', 'pbb', 'redam', 'konflik', 'israelpalestina'];-18;negative
bagaimana konflik palestina dan israel bisa terjadi;['konflik', 'palestina', 'israel'];0;neutral
id pastikan dulu informanmu tidak bias mas contoh kita tanya konflik israelpalestina ke orang israel ya pasti mereka bakal share dari perspektif mereka;['id', 'pasti', 'informan', 'bias', 'mas', 'contoh', 'konflik', 'israelpalestina', 'orang', 'israel', 'ya', 'share', 'perspektif'];0;neutral
yang perang israel vs palestina yang ribut orang indonesia faktor agama lagi yang diributkan apa kalian pikir perang israel vs palestina itu perang agama bukan bro itu konflik kepentingan jadi cerdaslah dikit dalam menyikapinyaterutama;['perang', 'israel', 'vs', 'palestina', 'ribut', 'orang', 'indonesia', 'faktor', 'agama', 'ribut', 'pikir', 'perang', 'israel', 'vs', 'palestina', 'perang', 'agama', 'bro', 'konflik', 'penting', 'cerdas', 'dikit', 'menyikapinyaterutama'];-37;negative
malaysia amat kesal dan membantah tindakan amerika syarikat as menggunakan kuasa vetonya untuk menolak resolusi majlis keselamatan pertubuhan bangsabangsa bersatu pbb yang menggesa gencatan senjata segera dalam konflik antara israel dan palestin…;['malaysia', 'kesal', 'ban', 'tindak', 'amerika', 'syarikat', 'as', 'kuasa', 'veto', 'tolak', 'resolusi', 'majlis', 'selamat', 'tubuh', 'bangsabangsa', 'satu', 'pbb', 'gesa', 'gencat', 'senjata', 'konflik', 'israel', 'palestin'];-10;negative
perangi hamasberda dengan perangi palestinajadi jangan bodoh yang konflik hamas israelyg teriak palestina;['rang', 'hamasberda', 'rang', 'palestinajadi', 'bodoh', 'konflik', 'hamas', 'israelyg', 'teriak', 'palestina'];-8;negative
malaysia amat kesal dan membantah tindakan amerika syarikat menggunakan kuasa vetonya untuk menolak resolusi pbb yang menggesa gencatan senjata segera dalam konflik antara israel dan palestin;['malaysia', 'kesal', 'ban', 'tindak', 'amerika', 'syarikat', 'kuasa', 'veto', 'tolak', 'resolusi', 'pbb', 'gesa', 'gencat', 'senjata', 'konflik', 'israel', 'palestin'];-10;negative
mending banyak negara ancam saja keluar dari pbb kalau setiap konflik penting pbb nggak bisa ngapa ngapain dan israel nggak sehebat yang kita bayangkan tetap saja minta bantuan negara sekutunyatp hebat sih bisa kendalikan amerika;['mending', 'negara', 'ancam', 'pbb', 'konflik', 'pbb', 'nggak', 'ngapa', 'ngapain', 'israel', 'nggak', 'hebat', 'bayang', 'bantu', 'negara', 'sekutunyatp', 'hebat', 'sih', 'kendali', 'amerika'];-20;negative
konflik israelpalestin malaysia kesal dan bantah tindakan amerika syarikat gunakan kuasa veto untuk menolak resolusi majlis keselamatan pbb  yang menggesa gencatan senjata segera  pm;['konflik', 'israelpalestin', 'malaysia', 'kesal', 'bantah', 'tindak', 'amerika', 'syarikat', 'kuasa', 'veto', 'tolak', 'resolusi', 'majlis', 'selamat', 'pbb', 'gesa', 'gencat', 'senjata', 'pm'];-3;negative
bacalahbiar  tahu kalau konflik atau perang israel vs arab dan skrg jadi israel vs hammas itu selalu mereka yang mulai tapi tidak pernah menang wkwkwkwk;['bacalahbiar', 'konflik', 'perang', 'israel', 'vs', 'arab', 'skrg', 'israel', 'vs', 'hammas', 'menang', 'wkwkwkwk'];-18;negative
konflik israelhamas lebih dari  anak tewas  via co;['konflik', 'israelhamas', 'anak', 'tewas', 'via', 'co'];-8;negative
angka korban kekejaman israel kali ini lebih dahsyat berbanding  tahun lalu yang menyaksikan lebih  orang terbunuh dan  juta daripada  juta penduduk gaza diusir tetapi tiada tempat untuk dituju  berikut perbandingan peristiwa nakba  dan konflik palestinisrael;['angka', 'korban', 'kejam', 'israel', 'kali', 'dahsyat', 'banding', 'saksi', 'orang', 'bunuh', 'juta', 'juta', 'duduk', 'gaza', 'usir', 'tiada', 'tuju', 'banding', 'peristiwa', 'nakba', 'konflik', 'palestinisrael'];-39;negative
di tengah memanasnya konflik di timur tengah antara zionis  amp   iran sbagai negara islam yang digerami oleh as zionis amp  sekutu lagi membuat musuh tercengan dengan peluncuran satelit biokapsul buatan dalam negeri ke angkasa;['panas', 'konflik', 'timur', 'zionis', 'amp', 'iran', 'sbagai', 'negara', 'islam', 'gam', 'as', 'zionis', 'amp', 'sekutu', 'musuh', 'ceng', 'luncur', 'satelit', 'biokapsul', 'buat', 'negeri', 'angkasa'];-8;negative
konflik israelhamas lebih dari  anak tewas di gaza  lewat co;['konflik', 'israelhamas', 'anak', 'tewas', 'gaza', 'co'];-8;negative
anakanak dan wanita yang terluka terlihat di sebuah rumah sakit di kota khan younis jalur gaza selatan pada jumat  konflik hamasisrael sejauh ini telah menyebabkan  warga palestina tewas dan lebih dari  lainnya mengalami lukaluka;['anakanak', 'wanita', 'luka', 'rumah', 'sakit', 'kota', 'khan', 'younis', 'jalur', 'gaza', 'selatan', 'jumat', 'konflik', 'hamasisrael', 'sebab', 'warga', 'palestina', 'tewas', 'alami', 'lukaluka'];-14;negative
solusi berdamai  lupakan masa lalu lihat ke depan makmur lahir  perasaan bersamaitu jalan terbaik  konflik israelhamas lebih dari  anak tewas di gaza  via co;['solusi', 'damai', 'lupa', 'lihat', 'makmur', 'lahir', 'asa', 'bersamaitu', 'jalan', 'baik', 'konflik', 'israelhamas', 'anak', 'tewas', 'gaza', 'via', 'co'];-1;negative
konflik israelhamas lebih dari  anak tewas di gaza  via co;['konflik', 'israelhamas', 'anak', 'tewas', 'gaza', 'via', 'co'];-8;negative
id tidak usah peduliin mereka itu sipil atau hamassdh resiko mrk berada di area konflik dan israel juga  tahu itumakanya tidak langsung dihabisitpi ditangkap hidupbiar nanti sejauh mana mrk bisa membuktikan diri jika bukan milisi hamas sekalian biar pada langsing;['id', 'peduliin', 'sipil', 'hamassdh', 'resiko', 'mrk', 'area', 'konflik', 'israel', 'itumakanya', 'langsung', 'dihabisitpi', 'tangkap', 'hidupbiar', 'mrk', 'bukti', 'milisi', 'hamas', 'biar', 'langsing'];-11;negative
